time,GPS_lat,GPS_long,accelx,accely,accelz
1552636579.598485,0,0,0.004598,0.006239,0.100618
1552636579.627543,0,0,0.004401,0.006388,0.100494
1552636579.672959,0,0,0.004450,0.006313,0.100792
1552636579.715841,0,0,0.004673,0.006561,0.100817
1552636579.738846,0,0,0.004376,0.006511,0.100892
1552636579.765172,0,0,0.004401,0.006412,0.100420
1552636579.786108,0,0,0.004450,0.006487,0.100544
1552636579.805145,0,0,0.004697,0.006412,0.100693
1552636579.823798,0,0,0.004549,0.006487,0.100569
1552636579.867409,0,0,0.004500,0.006437,0.100618
1552636579.886141,0,0,0.004623,0.006239,0.100867
1552636579.903454,0,0,0.004302,0.006388,0.100668
1552636579.922060,0,0,0.004500,0.006412,0.100668
1552636579.939334,0,0,0.004425,0.006437,0.100767
1552636579.956490,0,0,0.004450,0.006586,0.100767
1552636579.983552,0,0,0.004450,0.006412,0.100792
1552636580.015527,0,0,0.004450,0.006561,0.100618
1552636580.034221,0,0,0.004524,0.006289,0.100743
1552636580.051566,0,0,0.004524,0.012627,0.100743
1552636580.068869,0,0,0.004475,0.000173,0.100693
1552636580.087323,0,0,0.004598,0.012676,0.100718
1552636580.104551,0,0,0.004574,0.006511,0.100643
1552636580.122375,0,0,0.004326,0.006189,0.100593
1552636580.159160,0,0,0.004450,0.006338,0.100668
1552636580.194368,0,0,0.004326,0.006313,0.101016
1552636580.215452,0,0,0.004673,0.006487,0.100792
1552636580.234381,0,0,0.004598,0.006586,0.100743
1552636580.272810,0,0,0.004574,0.006462,0.100966
1552636580.292588,0,0,0.004598,0.006388,0.100867
1552636580.335995,0,0,0.004697,0.006536,0.100668
1552636580.372622,0,0,0.004574,0.006189,0.100892
1552636580.400989,0,0,0.004524,0.006388,0.100792
1552636580.419367,0,0,0.004549,0.006462,0.100817
1552636580.438187,0,0,0.004574,0.006635,0.100618
1552636580.458082,0,0,0.004673,0.006635,0.100718
1552636580.476525,0,0,0.004648,0.006586,0.100892
1552636580.520732,0,0,0.004425,0.006412,0.100917
1552636580.576430,0,0,0.004500,0.006437,0.100792
1552636580.613333,0,0,0.004500,0.006264,0.100469
1552636580.633707,0,0,0.004376,0.006412,0.100469
1552636580.651501,0,0,0.004401,0.006561,0.100569
1552636580.669672,0,0,0.004500,0.006412,0.100991
1552636580.689386,0,0,0.004598,0.006388,0.100991
1552636580.708225,0,0,0.004623,0.006462,0.100767
1552636580.728899,0,0,0.004549,0.006586,0.100867
1552636580.778873,0,0,0.004450,0.006338,0.100643
1552636580.797324,0,0,0.004425,0.006561,0.100817
1552636580.816355,0,0,0.004401,0.006363,0.100941
1552636580.835005,0,0,0.004574,0.006388,0.100941
1552636580.853256,0,0,0.004524,0.006388,0.100792
1552636580.872653,0,0,0.004623,0.006437,0.100519
1552636580.910650,0,0,0.004598,0.012676,0.100792
1552636580.952469,0,0,0.004524,0.006363,0.100817
1552636580.973855,0,0,0.004500,0.006363,0.100668
1552636580.992186,0,0,0.004697,0.006462,0.100569
1552636581.009884,0,0,0.004598,0.006412,0.100643
1552636581.027288,0,0,0.004673,0.006487,0.100817
1552636581.045175,0,0,0.004598,0.006487,0.100792
1552636581.063842,0,0,0.004623,0.006487,0.101215
1552636581.114303,0,0,0.004648,0.006338,0.100842
1552636581.132913,0,0,0.004351,0.006388,0.100767
1552636581.151124,0,0,0.004376,0.006462,0.100817
1552636581.169589,0,0,0.004623,0.006586,0.100817
1552636581.188027,0,0,0.004673,0.006412,0.100892
1552636581.206191,0,0,0.004623,0.006264,0.100743
1552636581.225476,0,0,0.004821,0.006338,0.100519
1552636581.258962,0,0,0.004549,0.006412,0.100544
1552636581.297640,0,0,0.004376,0.006363,0.100643
1552636581.333772,0,0,0.004549,0.006511,0.100892
1552636581.353084,0,0,0.004697,0.006536,0.100991
1552636581.372722,0,0,0.004648,0.006437,0.100718
1552636581.393187,0,0,0.004648,0.006437,0.100817
1552636581.411932,0,0,0.004524,0.006437,0.100718
1552636581.430740,0,0,0.004500,0.006586,0.100792
1552636581.469486,0,0,0.004401,0.006561,0.100767
1552636581.507782,0,0,0.004574,0.012651,0.101090
1552636581.526618,0,0,0.004500,0.006338,0.100792
1552636581.545126,0,0,0.004524,0.006388,0.100867
1552636581.563301,0,0,0.004475,0.006239,0.100718
1552636581.582236,0,0,0.004697,0.006462,0.100817
1552636581.601573,0,0,0.004450,0.006462,0.100892
1552636581.639635,0,0,0.004549,0.006189,0.100842
1552636581.676167,0,0,0.004623,0.006462,0.100693
1552636581.694620,0,0,0.004549,0.006363,0.100718
1552636581.712579,0,0,0.004500,0.006264,0.100892
1552636581.730617,0,0,0.004500,0.006412,0.100743
1552636581.748686,0,0,0.004549,0.006437,0.100743
1552636581.767948,0,0,0.004376,0.006561,0.100718
1552636581.788649,0,0,0.004376,0.006487,0.100494
1552636581.843105,0,0,0.004623,0.006462,0.100991
1552636581.883075,0,0,0.004697,0.012627,0.100718
1552636581.903005,0,0,0.004673,0.006338,0.100593
1552636581.922373,0,0,0.004648,0.006313,0.100519
1552636581.941887,0,0,0.004376,0.006090,0.100842
1552636581.962155,0,0,0.004425,0.006412,0.100693
1552636582.012294,0,0,0.004351,0.006561,0.100892
1552636582.048683,0,0,0.004846,0.006561,0.101264
1552636582.068707,0,0,0.004747,0.006734,0.101115
1552636582.087094,0,0,0.004326,0.012577,0.100569
1552636582.105501,0,0,0.004673,0.006784,0.100643
1552636582.125522,0,0,0.004722,0.006511,0.100693
1552636582.143834,0,0,0.004598,0.006437,0.100941
1552636582.186185,0,0,0.004500,0.012676,0.101066
1552636582.222758,0,0,0.004673,0.006412,0.100494
1552636582.243461,0,0,0.004228,0.006462,0.100420
1552636582.262703,0,0,0.004574,0.006982,0.100693
1552636582.281599,0,0,0.004178,0.006462,0.100817
1552636582.301833,0,0,0.004351,0.006883,0.101364
1552636582.322668,0,0,0.004302,0.006610,0.101066
1552636582.369649,0,0,0.004475,0.006264,0.100345
1552636582.407954,0,0,0.004574,0.006388,0.101090
1552636582.426903,0,0,0.004277,0.006338,0.101140
1552636582.444724,0,0,0.004425,0.006189,0.100966
1552636582.462656,0,0,0.004574,0.006388,0.100743
1552636582.482409,0,0,0.004697,0.006412,0.100892
1552636582.503441,0,0,0.004351,0.006561,0.100743
1552636582.553607,0,0,0.004351,0.006412,0.100544
1552636582.588706,0,0,0.004351,0.006412,0.100494
1552636582.606416,0,0,0.004277,0.006586,0.100569
1552636582.623763,0,0,0.004351,0.006759,0.100842
1552636582.641057,0,0,0.004574,0.000495,0.101240
1552636582.658363,0,0,0.004722,0.007873,0.099997
1552636582.675813,0,0,0.005118,0.010943,0.102631
1552636582.694633,0,0,0.005118,0.007774,0.100767
1552636582.730165,0,0,0.003832,0.005075,0.100892
1552636582.748268,0,0,0.004326,0.006660,0.100966
1552636582.766129,0,0,0.004376,0.005917,0.099947
1552636582.784014,0,0,0.004030,0.006363,0.100668
1552636582.803189,0,0,0.003733,0.006685,0.101314
1552636582.824310,0,0,0.004401,0.006536,0.100618
1552636582.855460,0,0,0.004648,0.006586,0.100569
1552636582.893707,0,0,0.004500,0.006239,0.100569
1552636582.911734,0,0,0.004401,0.006709,0.101115
1552636582.929456,0,0,0.004079,0.006536,0.101339
1552636582.947297,0,0,0.004500,0.006685,0.100618
1552636582.965179,0,0,0.004351,0.006511,0.100618
1552636582.983039,0,0,0.004326,0.006363,0.101016
1552636583.006017,0,0,0.004376,0.006462,0.100395
1552636583.046138,0,0,0.004228,0.006511,0.101090
1552636583.082289,0,0,0.004376,0.006685,0.100519
1552636583.105192,0,0,0.005142,0.006536,0.101314
1552636583.122999,0,0,0.004376,0.006487,0.100767
1552636583.141421,0,0,0.003832,0.006165,0.100444
1552636583.159392,0,0,0.004920,0.006289,0.101538
1552636583.178009,0,0,0.004104,0.006685,0.100196
1552636583.224841,0,0,0.004500,0.007254,0.100743
1552636583.260821,0,0,0.004920,0.012379,0.101264
1552636583.279577,0,0,0.003807,0.005843,0.100320
1552636583.297598,0,0,0.004722,0.006338,0.101438
1552636583.320955,0,0,0.003980,0.006685,0.101786
1552636583.341829,0,0,0.004945,0.006536,0.100096
1552636583.360067,0,0,0.004055,0.006858,0.101513
1552636583.378355,0,0,0.004697,0.006140,0.101563
1552636583.423746,0,0,0.004697,0.006610,0.101364
1552636583.441985,0,0,0.004376,0.005967,0.100370
1552636583.459886,0,0,0.004376,0.006437,0.100718
1552636583.477823,0,0,0.004277,0.006808,0.100991
1552636583.495830,0,0,0.004500,0.006759,0.100444
1552636583.513709,0,0,0.004104,0.006066,0.100966
1552636583.533329,0,0,0.004252,0.012577,0.100941
1552636583.574490,0,0,0.004549,0.006412,0.100892
1552636583.592927,0,0,0.004376,0.006561,0.101066
1552636583.611092,0,0,0.004153,0.006363,0.100618
1552636583.629050,0,0,0.004277,0.006437,0.100469
1552636583.647117,0,0,0.004376,0.006437,0.100966
1552636583.665094,0,0,0.004302,0.006462,0.100917
1552636583.682933,0,0,0.004203,0.006462,0.100817
1552636583.705986,0,0,0.004153,0.006536,0.100767
1552636583.744410,0,0,0.004302,0.006338,0.100718
1552636583.762909,0,0,0.004376,0.006487,0.100867
1552636583.780994,0,0,0.004326,0.006412,0.100842
1552636583.798865,0,0,0.004252,0.006536,0.100767
1552636583.816840,0,0,0.004351,0.006635,0.100966
1552636583.834706,0,0,0.004203,0.006709,0.100718
1552636583.852611,0,0,0.004425,0.006363,0.100792
1552636583.874856,0,0,0.004277,0.006437,0.101041
1552636583.913205,0,0,0.004178,0.006363,0.100842
1552636583.931552,0,0,0.004178,0.006338,0.100892
1552636583.949597,0,0,0.004277,0.006338,0.100643
1552636583.967441,0,0,0.004326,0.006462,0.100767
1552636583.985373,0,0,0.004203,0.006487,0.100743
1552636584.003401,0,0,0.004178,0.006561,0.100867
1552636584.022180,0,0,0.004302,0.006264,0.100767
1552636584.041336,0,0,0.004351,0.006388,0.100966
1552636584.094076,0,0,0.004351,0.006388,0.100966
1552636584.112217,0,0,0.004475,0.006487,0.100618
1552636584.130280,0,0,0.004351,0.006561,0.100792
1552636584.148248,0,0,0.004351,0.006536,0.100743
1552636584.166137,0,0,0.004129,0.006363,0.100817
1552636584.184082,0,0,0.004178,0.006363,0.101041
1552636584.202002,0,0,0.004326,0.006561,0.100718
1552636584.223718,0,0,0.004203,0.006412,0.100767
1552636584.259710,0,0,0.004228,0.006511,0.100718
1552636584.277677,0,0,0.004376,0.006561,0.100593
1552636584.306037,0,0,0.004129,0.006511,0.100966
1552636584.324349,0,0,0.004252,0.006487,0.100991
1552636584.342194,0,0,0.004228,0.006487,0.100743
1552636584.360051,0,0,0.004178,0.006437,0.100966
1552636584.377926,0,0,0.004277,0.006511,0.100743
1552636584.399390,0,0,0.004203,0.006462,0.100668
1552636584.453950,0,0,0.004153,0.006412,0.101016
1552636584.472190,0,0,0.004005,0.006610,0.100096
1552636584.490236,0,0,0.005142,0.007081,0.107750
1552636584.508138,0,0,0.003535,0.005917,0.095574
1552636584.526073,0,0,0.004697,0.006685,0.099003
1552636584.543969,0,0,0.003758,0.006313,0.101737
1552636584.561988,0,0,0.004648,0.006883,0.101414
1552636584.583540,0,0,0.003931,0.012329,0.099575
1552636584.620122,0,0,0.004030,0.007007,0.101016
1552636584.638384,0,0,0.005266,0.007576,0.100941
1552636584.665975,0,0,0.004326,0.006016,0.101264
1552636584.685048,0,0,0.004326,0.000668,0.100420
1552636584.702988,0,0,0.004228,0.006610,0.100892
1552636584.720906,0,0,0.004574,0.006685,0.100867
1552636584.738869,0,0,0.004005,0.006808,0.100792
1552636584.757551,0,0,0.003906,0.005249,0.100668
1552636584.803873,0,0,0.005266,0.006165,0.101115
1552636584.840024,0,0,0.004821,0.000446,0.101165
1552636584.858241,0,0,0.004500,0.006660,0.100668
1552636584.876198,0,0,0.004252,0.007007,0.100246
1552636584.894173,0,0,0.004401,0.006437,0.100917
1552636584.912055,0,0,0.004030,0.006363,0.101215
1552636584.930023,0,0,0.004302,0.006511,0.100593
1552636584.951692,0,0,0.004203,0.006561,0.100718
1552636585.004047,0,0,0.004203,0.006264,0.100718
1552636585.041022,0,0,0.003832,0.000545,0.102581
1552636585.059670,0,0,0.004302,0.006734,0.100096
1552636585.077854,0,0,0.004055,0.006412,0.099674
1552636585.095786,0,0,0.004425,0.005942,0.101985
1552636585.113662,0,0,0.003857,0.005620,0.100693
1552636585.137803,0,0,0.004252,0.006784,0.099351
1552636585.178117,0,0,0.003634,0.006264,0.102084
1552636585.213888,0,0,0.004549,0.006734,0.100917
1552636585.232008,0,0,0.004178,0.005595,0.100072
1552636585.249931,0,0,0.003560,0.006313,0.101140
1552636585.267969,0,0,0.003733,0.006907,0.100221
1552636585.285926,0,0,0.004252,0.006363,0.100718
1552636585.303861,0,0,0.003931,0.006289,0.101140
1552636585.322482,0,0,0.004326,0.006511,0.100941
1552636585.364027,0,0,0.004252,0.006388,0.100693
1552636585.382050,0,0,0.004401,0.006140,0.100767
1552636585.400069,0,0,0.004203,0.006635,0.101041
1552636585.417938,0,0,0.004302,0.006313,0.100519
1552636585.435936,0,0,0.004228,0.006313,0.100941
1552636585.453881,0,0,0.004153,0.012676,0.101016
1552636585.471845,0,0,0.004277,0.006586,0.100569
1552636585.501591,0,0,0.004252,0.006412,0.100817
1552636585.536354,0,0,0.004203,0.006388,0.100693
1552636585.554659,0,0,0.004203,0.006586,0.100693
1552636585.572661,0,0,0.004228,0.006437,0.100917
1552636585.590592,0,0,0.004203,0.006561,0.100842
1552636585.608517,0,0,0.004252,0.006536,0.100892
1552636585.626352,0,0,0.004277,0.006289,0.100867
1552636585.645430,0,0,0.004153,0.000050,0.100668
1552636585.683701,0,0,0.004203,0.006412,0.100618
1552636585.719550,0,0,0.004277,0.006487,0.100817
1552636585.737662,0,0,0.004277,0.006462,0.100941
1552636585.755547,0,0,0.004326,0.006487,0.100991
1552636585.773575,0,0,0.004228,0.006561,0.100668
1552636585.791439,0,0,0.004228,0.006462,0.100867
1552636585.809252,0,0,0.004302,0.006610,0.100792
1552636585.828331,0,0,0.004228,0.006412,0.100792
1552636585.866343,0,0,0.004178,0.006363,0.100743
1552636585.902292,0,0,0.004326,0.006363,0.100743
1552636585.920359,0,0,0.004326,0.006536,0.101066
1552636585.938266,0,0,0.004277,0.006610,0.100718
1552636585.956189,0,0,0.004153,0.006561,0.100991
1552636585.974172,0,0,0.004104,0.006437,0.100917
1552636585.992023,0,0,0.004129,0.006586,0.100718
1552636586.012054,0,0,0.004302,0.006487,0.100718
1552636586.055141,0,0,0.004277,0.006536,0.100917
1552636586.091160,0,0,0.004302,0.006437,0.100842
1552636586.109265,0,0,0.004228,0.006412,0.100991
1552636586.127130,0,0,0.004302,0.006561,0.100668
1552636586.145009,0,0,0.004153,0.006338,0.100867
1552636586.162929,0,0,0.004351,0.006437,0.100743
1552636586.180891,0,0,0.004228,0.006487,0.100991
1552636586.203289,0,0,0.004203,0.006437,0.100867
1552636586.241801,0,0,0.004153,0.006561,0.100817
1552636586.260303,0,0,0.004104,0.000099,0.100817
1552636586.278551,0,0,0.004203,0.006536,0.100867
1552636586.296448,0,0,0.004228,0.006462,0.100966
1552636586.314714,0,0,0.004277,0.006412,0.100743
1552636586.332712,0,0,0.004203,0.006437,0.101016
1552636586.350586,0,0,0.004203,0.006388,0.100743
1552636586.372918,0,0,0.003980,0.006561,0.100867
1552636586.411320,0,0,0.004203,0.006388,0.100842
1552636586.429505,0,0,0.004104,0.006437,0.100941
1552636586.447573,0,0,0.004228,0.006536,0.100743
1552636586.465430,0,0,0.004153,0.006487,0.100941
1552636586.483396,0,0,0.004178,0.006363,0.100767
1552636586.501284,0,0,0.004178,0.006536,0.100941
1552636586.519158,0,0,0.004178,0.006363,0.100767
1552636586.541665,0,0,0.004178,0.006437,0.100618
1552636586.594034,0,0,0.004351,0.006511,0.100892
1552636586.612106,0,0,0.004376,0.006412,0.100892
1552636586.630124,0,0,0.004153,0.006462,0.100593
1552636586.648013,0,0,0.004153,0.006437,0.100693
1552636586.665905,0,0,0.004302,0.006487,0.100718
1552636586.683764,0,0,0.004178,0.006586,0.100693
1552636586.701655,0,0,0.004178,0.006412,0.100792
1552636586.723217,0,0,0.004153,0.006511,0.100842
1552636586.761562,0,0,0.004129,0.006412,0.100743
1552636586.779660,0,0,0.004104,0.006511,0.100643
1552636586.797673,0,0,0.004228,0.006536,0.100792
1552636586.815635,0,0,0.004104,0.006487,0.100817
1552636586.833534,0,0,0.004153,0.006561,0.100867
1552636586.851395,0,0,0.004104,0.006412,0.100991
1552636586.869302,0,0,0.004129,0.006412,0.101066
1552636586.896186,0,0,0.004178,0.006437,0.100917
1552636586.943883,0,0,0.004178,0.006511,0.101016
1552636586.961962,0,0,0.004228,0.006586,0.100693
1552636586.979895,0,0,0.004104,0.006487,0.100991
1552636586.997869,0,0,0.004178,0.006487,0.101090
1552636587.016200,0,0,0.004203,0.006338,0.100767
1552636587.035047,0,0,0.004203,0.006437,0.100593
1552636587.064509,0,0,0.004178,0.006388,0.100718
1552636587.103669,0,0,0.004104,0.006462,0.101090
1552636587.122017,0,0,0.004104,0.006412,0.100941
1552636587.139917,0,0,0.004228,0.006487,0.100941
1552636587.157763,0,0,0.004252,0.006437,0.100618
1552636587.175810,0,0,0.004153,0.006487,0.100643
1552636587.193803,0,0,0.004079,0.006363,0.100618
1552636587.215001,0,0,0.004129,0.006412,0.100892
1552636587.250989,0,0,0.004178,0.006462,0.101041
1552636587.269208,0,0,0.004129,0.006437,0.100743
1552636587.296011,0,0,0.004228,0.006363,0.100593
1552636587.314227,0,0,0.004153,0.006388,0.100718
1552636587.332084,0,0,0.004104,0.006437,0.100892
1552636587.349913,0,0,0.004203,0.012676,0.100892
1552636587.367779,0,0,0.004228,0.006437,0.100892
1552636587.396139,0,0,0.004153,0.006462,0.100718
1552636587.443788,0,0,0.004203,0.006363,0.100792
1552636587.461796,0,0,0.004079,0.006412,0.101115
1552636587.479644,0,0,0.004129,0.000124,0.101041
1552636587.497647,0,0,0.004153,0.006462,0.100966
1552636587.515533,0,0,0.004104,0.006412,0.100743
1552636587.533407,0,0,0.004129,0.006511,0.100767
1552636587.552707,0,0,0.004203,0.006511,0.100643
1552636587.595098,0,0,0.004129,0.006487,0.100743
1552636587.625972,0,0,0.004326,0.006462,0.100892
1552636587.644284,0,0,0.004252,0.006412,0.100842
1552636587.662184,0,0,0.004129,0.006462,0.100792
1552636587.680019,0,0,0.004104,0.006462,0.100817
1552636587.697965,0,0,0.004030,0.006338,0.100743
1552636587.715882,0,0,0.004153,0.006363,0.100892
1552636587.737580,0,0,0.004178,0.006388,0.100767
1552636587.775945,0,0,0.004153,0.006462,0.100668
1552636587.794035,0,0,0.004129,0.006412,0.100941
1552636587.812250,0,0,0.004104,0.006388,0.100817
1552636587.830436,0,0,0.004129,0.006313,0.100892
1552636587.848387,0,0,0.004153,0.006412,0.100767
1552636587.866243,0,0,0.004302,0.006561,0.100767
1552636587.884181,0,0,0.004203,0.006511,0.100991
1552636587.905656,0,0,0.004203,0.006388,0.100941
1552636587.944104,0,0,0.004079,0.006313,0.100519
1552636587.962169,0,0,0.004079,0.006561,0.100618
1552636587.980186,0,0,0.004228,0.006437,0.100941
1552636587.998144,0,0,0.004178,0.006586,0.100941
1552636588.016462,0,0,0.004153,0.006536,0.100991
1552636588.035384,0,0,0.004178,0.006511,0.101041
1552636588.053476,0,0,0.004178,0.006437,0.100718
1552636588.077089,0,0,0.004129,0.006388,0.100767
1552636588.124030,0,0,0.004129,0.006289,0.100767
1552636588.142112,0,0,0.004153,0.006313,0.100668
1552636588.159945,0,0,0.004079,0.006388,0.100618
1552636588.177897,0,0,0.004203,0.006412,0.100718
1552636588.195964,0,0,0.004326,0.006462,0.100867
1552636588.213903,0,0,0.004252,0.006561,0.101090
1552636588.244333,0,0,0.004277,0.006388,0.101264
1552636588.283642,0,0,0.004302,0.006264,0.100494
1552636588.301941,0,0,0.004178,0.006412,0.100345
1552636588.319854,0,0,0.003931,0.006536,0.100668
1552636588.337720,0,0,0.004005,0.000149,0.101066
1552636588.355671,0,0,0.003980,0.006437,0.101140
1552636588.373544,0,0,0.004401,0.006388,0.101240
1552636588.395144,0,0,0.004326,0.006635,0.100966
1552636588.431204,0,0,0.004277,0.000074,0.100494
1552636588.449141,0,0,0.004153,0.006437,0.100693
1552636588.476016,0,0,0.004104,0.006437,0.100966
1552636588.494204,0,0,0.004104,0.006561,0.101140
1552636588.512009,0,0,0.004203,0.006586,0.100792
1552636588.529866,0,0,0.004153,0.006586,0.100544
1552636588.547733,0,0,0.004326,0.006511,0.100544
1552636588.576162,0,0,0.004055,0.006462,0.100767
1552636588.623822,0,0,0.004104,0.006412,0.100941
1552636588.641891,0,0,0.004203,0.006536,0.100743
1552636588.659716,0,0,0.004326,0.006586,0.100593
1552636588.677563,0,0,0.004252,0.006041,0.100593
1552636588.695451,0,0,0.004030,0.006363,0.100966
1552636588.713362,0,0,0.004104,0.006685,0.101066
1552636588.732608,0,0,0.004153,0.006264,0.100917
1552636588.773932,0,0,0.004129,0.006883,0.101066
1552636588.792233,0,0,0.004129,0.006412,0.100246
1552636588.810437,0,0,0.004005,0.006189,0.100966
1552636588.828363,0,0,0.004326,0.006759,0.101414
1552636588.846322,0,0,0.004030,0.006289,0.100246
1552636588.864179,0,0,0.004549,0.006437,0.101041
1552636588.881995,0,0,0.004129,0.006635,0.101165
1552636588.901054,0,0,0.004228,0.000124,0.100295
1552636588.943967,0,0,0.004326,0.006660,0.100842
1552636588.976276,0,0,0.004153,0.006214,0.101190
1552636588.994630,0,0,0.004104,0.006833,0.100593
1552636589.012922,0,0,0.004425,0.012676,0.101090
1552636589.031914,0,0,0.004648,0.006610,0.101761
1552636589.050217,0,0,0.003906,0.006041,0.100320
1552636589.067973,0,0,0.004104,0.006759,0.100593
1552636589.099239,0,0,0.004178,0.006487,0.101438
1552636589.135103,0,0,0.004771,0.006586,0.101886
1552636589.154984,0,0,0.003412,0.006165,0.100469
1552636589.172964,0,0,0.004178,0.006165,0.100072
1552636589.191062,0,0,0.004870,0.007551,0.101935
1552636589.211441,0,0,0.004104,0.006313,0.100718
1552636589.229698,0,0,0.004203,0.006412,0.100718
1552636589.247962,0,0,0.004055,0.006437,0.101264
1552636814.580859,0,0,0.005315,0.006388,0.101488
1552636814.599548,0,0,0.003362,0.006957,0.100743
1552636814.617892,0,0,0.004500,0.006289,0.100444
1552636814.637826,0,0,0.003857,0.006264,0.101339
1552636814.655829,0,0,0.004450,0.006660,0.100569
1552636814.673688,0,0,0.004277,0.006858,0.100295
1552636814.693486,0,0,0.004302,0.000025,0.101115
1552636814.739223,0,0,0.004203,0.006437,0.100569
